Week,TRx_Quantity,NRx_Quantity,Year,Month,Normalized_TRx,Normalized_NRx,Normalized_RRx,TRx_Wow_Growth,NRx_Wow_Growth,RRx_Wow_Growth,Week_Of_Year,Four_Week_MA_TRx,Four_Week_MA_NRx,Four_Week_MA_RRx,Eight_Week_MA_TRx,Eight_Week_MA_NRx,Eight_Week_MA_RRx,Thirteen_Week_MA_TRx,Thirteen_Week_MA_NRx,Thirteen_Week_MA_RRx,Four_Week_MA_TRx_WoW_Growth,Four_Week_MA_NRx_WoW_Growth,Four_Week_MA_RRx_WoW_Growth,Eight_Week_MA_TRx_WoW_Growth,Eight_Week_MA_NRx_WoW_Growth,Eight_Week_MA_RRx_WoW_Growth,Thirteen_Week_MA_TRx_WoW_Growth,Thirteen_Week_MA_NRx_WoW_Growth,Thirteen_Week_MA_RRx_WoW_Growth
2018-05-11,3960100,1804942,2018,5,33000,15041,17959,-0.0242,-0.0147,-0.032,19,33157.0,15228.0,17929.0,32388.0,14813.0,17575.0,31972.0,14626.0,17346.0,0.0067,0.0032,0.0098,0.0052,0.0026,0.0078,0.0064,0.0066,0.0066
2018-05-04,4058293,1831966,2018,5,33819,15266,18553,0.0232,-0.0095,0.0518,18,32946.0,15182.0,17764.0,32226.0,14781.0,17445.0,31777.0,14539.0,17238.0,0.0142,0.0138,0.0148,0.006999999999999999,0.0061,0.0082,0.0089,0.0087,0.0094
2018-04-27,3966199,1849512,2018,4,33051,15412,17639,0.009000000000000001,0.0144,0.0043,17,32484.0,14980.0,17504.0,31998.0,14696.0,17302.0,31500.0,14421.0,17079.0,0.0133,0.0179,0.0095,0.003,0.0055,0.0012,0.0084,0.0102,0.0072
2018-04-20,3930914,1823177,2018,4,32757,15193,17564,0.0187,0.0228,0.0153,16,32060.0,14717.0,17343.0,31903.0,14620.0,17283.0,31244.0,14282.0,16962.0,0.0139,0.0222,0.0072,0.0107,0.015,0.0075,0.0083,0.0145,0.0036
2018-04-13,3858615,1782616,2018,4,32155,14855,17300,0.0057,0.0275,-0.0123,15,31620.0,14398.0,17222.0,31578.0,14416.0,17161.0,30994.0,14090.0,16904.0,0.0037,0.0018,0.0058,0.0074,0.0092,0.0063,0.0063,0.0117,0.0024
2018-04-06,3836854,1734987,2018,4,31973,14458,17515,0.0197,0.0068,0.0307,14,31506.0,14381.0,17126.0,31356.0,14297.0,17060.0,30806.0,13938.0,16868.0,-0.0001,-0.0016,0.0017,0.0064,0.0057,0.0073,0.0108,0.0227,0.003
2018-03-30,3762511,1723360,2018,3,31354,14361,16993,0.0115,0.0318,-0.005,13,31513.0,14412.0,17100.0,31168.0,14228.0,16940.0,30493.0,13673.0,16820.0,-0.0072,-0.0069,-0.006999999999999999,0.0049,0.0064,0.004,0.0079,0.0247,-0.0032
2018-03-23,3719703,1670183,2018,3,30997,13918,17079,-0.0222,-0.0587,0.0096,12,31746.0,14522.0,17224.0,31027.0,14150.0,16877.0,30270.0,13388.0,16882.0,0.0076,0.0078,0.0078,0.0056,0.0037,0.0076,-0.0025,0.0033,-0.0049
2018-03-16,3804244,1774328,2018,3,31702,14786,16916,-0.0093,0.0139,-0.0286,11,31536.0,14435.0,17101.0,30866.0,14110.0,16756.0,30381.0,13405.0,16976.0,0.0112,0.0166,0.0069,0.0092,0.0198,0.0011,-0.0007,0.0065,-0.0045
2018-03-09,3839771,1750121,2018,3,31998,14584,17414,-0.0089,-0.0147,-0.0041,10,31206.0,14212.0,16994.0,30593.0,13850.0,16744.0,30435.0,13373.0,17062.0,0.0129,0.0129,0.013,0.0096,0.0164,0.0046,-0.0018,0.0057,-0.0057
2018-03-02,3874358,1776177,2018,3,32286,14801,17485,0.0706,0.0909,0.0541,9,30823.0,14044.0,16780.0,30307.0,13636.0,16670.0,30526.0,13354.0,17172.0,0.0171,0.0197,0.015,0.0188,0.0394,0.0046,-0.0011,0.008,-0.0062
2018-02-23,3618803,1628266,2018,2,30156,13568,16588,-0.0075,-0.0237,0.0061,8,30308.0,13778.0,16531.0,29760.0,13162.0,16597.0,30594.0,13301.0,17293.0,0.0038,-0.0005,0.0074,0.0076,0.0323,-0.0085,0.009000000000000001,0.0188,0.0036
2018-02-16,3646267,1667703,2018,2,30385,13897,16488,-0.0027,-0.0009,-0.0042,7,30197.0,13786.0,16412.0,29546.0,12798.0,16748.0,30398.0,13140.0,17259.0,0.0072,0.0231,-0.0046,-0.0069,0.0044,-0.0127,-0.0011,0.0081,-0.0062
2018-02-09,3656021,1669120,2018,2,30466,13909,16557,0.0079,0.0126,0.0041,6,29980.0,13487.0,16494.0,29803.0,12828.0,16975.0,30526.0,13125.0,17401.0,0.0064,0.02,-0.0038,-0.0064,0.0024,-0.0102,-0.0002,0.0069,-0.0036
2018-02-02,3627166,1648328,2018,2,30226,13736,16490,0.0173,0.01,0.0235,5,29790.0,13229.0,16561.0,30045.0,12887.0,17158.0,30625.0,13126.0,17500.0,0.0205,0.0592,-0.0058,-0.0103,0.0013,-0.0162,0.0005,0.008,-0.0032
2018-01-26,3565369,1632004,2018,1,29711,13600,16111,0.0065,0.0706,-0.0419,4,29211.0,12547.0,16664.0,30415.0,12961.0,17454.0,30703.0,13113.0,17590.0,0.0114,0.0651,-0.0243,-0.0124,0.0019,-0.0205,0.0,0.0059,-0.0025
2018-01-19,3542374,1524466,2018,1,29519,12703,16816,-0.0062,-0.0134,-0.0007,3,28895.0,11810.0,17085.0,30847.0,13026.0,17822.0,30795.0,13128.0,17666.0,-0.021,-0.0142,-0.0207,0.0119,0.0219,0.0073,-0.0,0.0035,-0.0008
2018-01-12,3564551,1545167,2018,1,29704,12876,16828,0.0643,0.1695,-0.0043,2,29626.0,12169.0,17456.0,30609.0,12872.0,17737.0,30888.0,13172.0,17716.0,-0.0192,-0.0151,-0.0167,-0.0046,0.0032,-0.0076,0.0011,0.0056,-0.0005
2018-01-05,3349258,1321260,2018,1,27910,11010,16900,-0.0189,0.0336,-0.0503,1,30300.0,12545.0,17756.0,30902.0,12975.0,17927.0,30947.0,13189.0,17759.0,-0.0411,-0.0566,-0.0266,-0.0115,-0.0199,-0.0035,-0.0041,-0.0079,-0.0001
2017-12-29,3413866,1278313,2017,12,28448,10652,17796,-0.1231,-0.2466,-0.0276,52,31619.0,13375.0,18244.0,31383.0,13339.0,18044.0,31151.0,13355.0,17796.0,-0.0363,-0.0612,-0.0167,-0.006999999999999999,-0.0208,0.004,-0.0024,-0.0109,0.0045
2017-12-22,3892911,1696672,2017,12,32440,14138,18302,0.0011,-0.0168,0.0154,51,32800.0,14241.0,18559.0,31730.0,13704.0,18027.0,31306.0,13554.0,17752.0,0.0448,0.0581,0.0354,0.0097,0.0079,0.0115,0.0062,0.0077,0.0054
2017-12-15,3888543,1725580,2017,12,32404,14379,18025,-0.0235,0.0034,-0.0439,50,31592.0,13574.0,18018.0,31539.0,13661.0,17878.0,31180.0,13491.0,17690.0,0.01,0.0216,0.0015,0.0103,0.0149,0.0071,0.0078,0.0089,0.0073
2017-12-08,3981961,1719601,2017,12,33183,14330,18853,0.0004,0.0152,-0.0106,49,31503.0,13405.0,18098.0,31330.0,13523.0,17807.0,31007.0,13409.0,17597.0,0.0181,0.0168,0.0196,0.0142,0.0163,0.0131,0.014,0.0213,0.0094
2017-12-01,3980533,1694018,2017,12,33171,14116,19055,0.2014,0.2306,0.1806,48,31146.0,13303.0,17843.0,30991.0,13368.0,17624.0,30649.0,13187.0,17462.0,0.0222,0.0195,0.0247,0.0139,0.0136,0.0144,0.0116,0.0135,0.0111
2017-11-24,3313409,1376602,2017,11,27611,11471,16140,-0.1384,-0.1629,-0.1201,47,30661.0,13166.0,17495.0,30665.0,13250.0,17415.0,30361.0,13065.0,17297.0,-0.0255,-0.0423,-0.0124,-0.0109,-0.0159,-0.006999999999999999,-0.0049,-0.0065,-0.0028
2017-11-17,3845669,1644511,2017,11,32047,13704,18343,0.0091,-0.0157,0.0285,46,31485.0,13748.0,17737.0,31022.0,13472.0,17550.0,30531.0,13175.0,17356.0,0.0106,0.0083,0.0127,0.005,0.0038,0.0061,0.005,0.0044,0.0063
2017-11-10,3810915,1670672,2017,11,31757,13922,17835,0.0169,0.0261,0.0098,45,31156.0,13640.0,17516.0,30866.0,13422.0,17444.0,30383.0,13134.0,17249.0,0.0104,0.0158,0.0065,0.0066,0.0057,0.0075,0.0049,0.0058,0.0051
2017-11-03,3747706,1628197,2017,11,31230,13568,17662,0.0105,-0.0167,0.0323,44,30836.0,13432.0,17404.0,30665.0,13347.0,17317.0,30237.0,13074.0,17163.0,0.0055,0.0076,0.0041,0.0115,0.0229,0.0043,0.0039,0.0035,0.0051
2017-10-27,3708899,1655811,2017,10,30907,13798,17109,0.0058,0.0395,-0.0199,43,30668.0,13334.0,17334.0,30328.0,13082.0,17246.0,30124.0,13045.0,17079.0,0.0036,0.0105,-0.0016,0.0065,0.0143,0.0017,0.0051,0.0089,0.003
2017-10-20,3687656,1592951,2017,10,30730,13274,17456,0.0083,0.0141,0.0039,42,30558.0,13195.0,17363.0,30143.0,12922.0,17221.0,29977.0,12947.0,17030.0,-0.0006,-0.0007,-0.0005,0.0041,0.0057,0.0041,0.0029,0.0031,0.0036
2017-10-13,3657317,1570789,2017,10,30477,13089,17388,-0.0027,-0.0065,0.0002,41,30576.0,13204.0,17372.0,30029.0,12875.0,17153.0,29896.0,12925.0,16971.0,0.0028,-0.0044,0.0085,0.0018,0.0012,0.0034,0.0031,0.0006,0.006
2017-10-06,3667243,1581061,2017,10,30560,13175,17385,0.0032,-0.0051,0.0095,40,30493.0,13262.0,17231.0,29984.0,12887.0,17098.0,29809.0,12936.0,16873.0,0.0176,0.0382,0.0045,0.0032,0.0024,0.005,0.0119,0.021,0.006999999999999999
2017-09-29,3655720,1589088,2017,9,30464,13242,17222,-0.0111,-0.0052,-0.0155,39,29988.0,12830.0,17158.0,29898.0,12882.0,17016.0,29490.0,12731.0,16759.0,0.0093,0.018000000000000002,0.0049,0.0032,0.0025,0.005,0.0066,0.0079,0.0082
2017-09-22,3696669,1597387,2017,9,30805,13311,17494,0.0219,-0.0008,0.0399,38,29728.0,12650.0,17079.0,29810.0,12876.0,16934.0,29321.0,12693.0,16628.0,0.0088,0.012,0.0086,0.0079,0.0099,0.0077,0.01,0.0124,0.0106
2017-09-15,3617361,1598707,2017,9,30144,13322,16822,0.0562,0.16399999999999998,-0.016,37,29481.0,12546.0,16934.0,29583.0,12778.0,16806.0,29057.0,12601.0,16457.0,0.0007,0.0068,-0.0018,0.0023,0.0055,0.0011,0.0049,0.0083,0.0048
2017-09-08,3424833,1373424,2017,9,28540,11445,17095,-0.03,-0.0859,0.0113,36,29476.0,12511.0,16964.0,29524.0,12736.0,16789.0,28940.0,12560.0,16380.0,-0.0112,-0.0334,0.0054,-0.0033,-0.0173,0.0075,0.0004,-0.0028,0.0046
2017-09-01,3530927,1502414,2017,9,29424,12520,16904,-0.0131,-0.0294,-0.0007,35,29807.0,12934.0,16873.0,29626.0,12960.0,16666.0,28951.0,12645.0,16306.0,-0.0028,-0.013,0.0051,0.0143,0.0258,0.0077,0.0124,0.0159,0.0116
2017-08-25,3577847,1547924,2017,8,29815,12899,16916,-0.0103,-0.0214,-0.0016,34,29892.0,13103.0,16788.0,29250.0,12708.0,16541.0,28648.0,12516.0,16132.0,0.0071,0.0078,0.0067,0.0078,0.0075,0.011,0.0074,0.0096,0.0077
2017-08-18,3614995,1581753,2017,8,30124,13181,16943,0.0086,0.0033,0.0128,33,29686.0,13009.0,16677.0,29056.0,12690.0,16366.0,28482.0,12463.0,16019.0,0.0039,0.0042,0.0039,0.0131,0.0169,0.0132,0.0086,0.0095,0.01
2017-08-11,3584002,1576539,2017,8,29866,13137,16729,0.0035,-0.0045,0.0099,32,29573.0,12960.0,16613.0,28712.0,12555.0,16157.0,28279.0,12410.0,15870.0,0.0045,-0.0013,0.0096,0.0066,0.0097,0.0072,0.0086,0.0088,0.0106
2017-08-04,3571428,1583578,2017,8,29761,13196,16565,0.0265,0.0538,0.0058,31,29444.0,12985.0,16459.0,28556.0,12512.0,16044.0,28079.0,12365.0,15714.0,0.0314,0.0646,0.0104,0.0058,0.0127,0.0035,0.0069,0.0094,0.006999999999999999
2017-07-28,3479104,1502726,2017,7,28992,12522,16470,-0.023,-0.0358,-0.013,30,28608.0,12314.0,16294.0,28422.0,12431.0,15991.0,27928.0,12313.0,15615.0,0.0085,0.0073,0.0152,0.0183,0.0256,0.0156,0.0087,0.0084,0.011
2017-07-21,3560932,1558485,2017,7,29674,12987,16687,0.0111,-0.0187,0.0356,29,28426.0,12370.0,16056.0,27984.0,12222.0,15762.0,27734.0,12276.0,15458.0,0.0223,0.0295,0.0225,0.0113,0.0161,0.0107,0.0109,0.0114,0.0126
2017-07-14,3521900,1588301,2017,7,29349,13235,16114,0.111,0.2593,0.013,28,27850.0,12150.0,15701.0,27731.0,12125.0,15606.0,27476.0,12199.0,15277.0,0.0086,0.0208,0.0047,0.0107,0.0157,0.0099,0.011,0.0134,0.0111
2017-07-07,3170088,1261284,2017,7,26417,10510,15907,-0.0653,-0.1756,0.0253,27,27669.0,12039.0,15630.0,27499.0,12031.0,15468.0,27218.0,12097.0,15121.0,-0.0197,-0.0393,-0.0033,-0.0021,-0.0174,0.0108,-0.0006,-0.0122,0.0095
2017-06-30,3391451,1529801,2017,6,28262,12748,15514,0.0324,0.0531,0.016,26,28236.0,12549.0,15687.0,27604.0,12287.0,15317.0,27268.0,12277.0,14991.0,0.0281,0.044,0.016,0.0036,0.0049,0.003,0.0086,0.0056,0.0117
2017-06-23,3284895,1452619,2017,6,27374,12105,15269,-0.0436,-0.0537,-0.0354,25,27542.0,12074.0,15468.0,27546.0,12259.0,15287.0,27069.0,12233.0,14835.0,0.0004,0.0028,-0.0011,0.0058,0.0033,0.0082,0.0062,0.0028,0.0094
2017-06-16,3434728,1535157,2017,6,28622,12792,15830,-0.0023,0.0191,-0.019,24,27611.0,12100.0,15512.0,27433.0,12250.0,15184.0,26936.0,12223.0,14713.0,0.0128,0.0106,0.0151,0.012,0.0105,0.0136,0.01,0.0061,0.0137
2017-06-09,3442603,1506357,2017,6,28688,12552,16136,0.1258,0.1573,0.1024,23,27328.0,12023.0,15305.0,27146.0,12150.0,14996.0,26696.0,12170.0,14526.0,0.0154,0.0044,0.025,0.0138,0.009000000000000001,0.0181,0.0077,0.0006,0.014
2017-06-02,3058063,1301619,2017,6,25483,10846,14637,-0.0784,-0.1116,-0.0522,22,26972.0,12025.0,14947.0,26810.0,12070.0,14740.0,26517.0,12187.0,14331.0,-0.0208,-0.0341,-0.01,-0.0068,-0.0199,0.0042,-0.0014,-0.0089,0.005
2017-05-26,3318353,1465116,2017,5,27652,12209,15443,0.0059,-0.0222,0.0292,21,27550.0,12444.0,15107.0,27008.0,12320.0,14687.0,26570.0,12303.0,14267.0,0.0113,0.0039,0.0176,0.0098,0.001,0.0175,0.0103,0.0029,0.017
2017-05-19,3298922,1498402,2017,5,27491,12486,15005,0.0084,-0.0058,0.0205,20,27255.0,12400.0,14856.0,26759.0,12316.0,14443.0,26317.0,12276.0,14040.0,0.0113,0.0103,0.0122,0.0091,0.0059,0.0121,0.0083,0.0027,0.0137
2017-05-12,3271624,1507097,2017,5,27263,12559,14704,-0.0191,0.0031,-0.0374,19,26962.0,12276.0,14686.0,26529.0,12251.0,14278.0,26113.0,12252.0,13861.0,0.0122,0.0135,0.0113,0.0088,0.0053,0.0122,0.011,0.0084,0.0136
2017-05-05,3335492,1502473,2017,5,27795,12520,15275,0.05,0.0405,0.0579,18,26647.0,12114.0,14533.0,26309.0,12195.0,14114.0,25849.0,12161.0,13687.0,0.0072,-0.0056,0.0184,0.0071,-0.0016,0.015,0.0127,0.0077,0.0174
2017-04-28,3176726,1444010,2017,4,26472,12033,14439,0.0058,0.0033,0.0078,17,26465.0,12197.0,14268.0,26130.0,12226.0,13904.0,25537.0,12079.0,13458.0,0.0083,-0.0018,0.0174,0.0018,-0.0025,0.0058,0.0091,0.0038,0.0142
2017-04-21,3158467,1439247,2017,4,26320,11993,14327,0.0123,0.006999999999999999,0.0168,16,26263.0,12232.0,14031.0,26092.0,12267.0,13825.0,25321.0,12044.0,13277.0,0.006999999999999999,0.0016,0.0119,0.0104,0.0023,0.018000000000000002,0.0111,0.0062,0.0158
2017-04-14,3120118,1429298,2017,4,26000,11910,14090,-0.0395,-0.0733,-0.0089,15,26096.0,12226.0,13869.0,25847.0,12250.0,13597.0,25062.0,11982.0,13080.0,0.0054,-0.003,0.013,0.0064,-0.0017,0.0141,0.0109,0.0098,0.0122
2017-04-07,3248211,1542261,2017,4,27068,12852,14216,0.0547,0.0558,0.0538,14,25972.0,12276.0,13696.0,25702.0,12282.0,13420.0,24811.0,11882.0,12928.0,0.0071,0.0024,0.0116,0.0166,0.016,0.0176,0.0189,0.0303,0.0108
2017-03-31,3079581,1460819,2017,3,25663,12173,13490,0.0005,0.0169,-0.0139,13,25795.0,12254.0,13540.0,25298.0,12099.0,13199.0,24371.0,11577.0,12793.0,-0.0047,-0.0033,-0.0057,0.0103,0.0083,0.0124,0.0151,0.0346,0.0022
2017-03-24,3078149,1436564,2017,3,25651,11971,13680,0.0058,-0.0112,0.0211,12,25921.0,12301.0,13620.0,25057.0,12009.0,13048.0,24029.0,11257.0,12773.0,0.0137,0.0031,0.024,0.0106,0.0049,0.0162,0.0061,0.0126,0.004
2017-03-17,3060575,1452863,2017,3,25504,12107,13397,-0.0325,-0.0517,-0.0145,11,25598.0,12273.0,13325.0,24809.0,11959.0,12850.0,23905.0,11177.0,12728.0,0.0074,-0.0005,0.0152,0.0137,0.0106,0.017,0.0045,0.0127,0.001
2017-03-10,3163384,1532147,2017,3,26361,12767,13594,0.0073,0.0329,-0.0156,10,25433.0,12288.0,13145.0,24490.0,11844.0,12646.0,23820.0,11095.0,12724.0,0.0261,0.0296,0.0235,0.019,0.0238,0.0152,0.0086,0.0187,0.0034
2017-03-03,3140373,1483266,2017,3,26169,12360,13809,0.0743,0.0422,0.1048,9,24800.0,11943.0,12857.0,24036.0,11575.0,12462.0,23630.0,10942.0,12688.0,0.0253,0.0199,0.0306,0.0262,0.044,0.0137,0.0088,0.0211,0.0023
2017-02-24,2923062,1423101,2017,2,24358,11859,12499,-0.0195,-0.0252,-0.014,8,24194.0,11716.0,12477.0,23434.0,11141.0,12293.0,23437.0,10770.0,12667.0,0.0075,0.0068,0.0084,0.0176,0.0525,-0.0066,0.0176,0.0392,0.0042
2017-02-17,2981247,1459998,2017,2,24843,12166,12677,0.0424,0.0683,0.0187,7,24020.0,11645.0,12375.0,23042.0,10659.0,12383.0,23095.0,10467.0,12627.0,0.0201,0.0217,0.0188,0.0055,0.0222,-0.0037,0.0099,0.0268,-0.0001
2017-02-10,2859894,1366633,2017,2,23832,11388,12444,0.0038,-0.0057,0.0127,6,23547.0,11400.0,12148.0,22941.0,10505.0,12436.0,22923.0,10281.0,12642.0,0.0119,0.0181,0.0069,-0.0017,0.0124,-0.0083,0.0094,0.0231,0.0021
2017-02-03,2849001,1374455,2017,2,23741,11453,12288,0.0033,-0.0103,0.0164,5,23272.0,11206.0,12066.0,23011.0,10462.0,12549.0,22770.0,10139.0,12631.0,0.0272,0.068,-0.0031,0.0005,0.0163,-0.0078,0.0075,0.0224,-0.0008
2017-01-27,2839537,1388709,2017,1,23662,11572,12090,0.0308,0.0345,0.0274,4,22674.0,10566.0,12108.0,23031.0,10377.0,12654.0,22658.0,10003.0,12655.0,0.0278,0.0983,-0.0217,0.0013,0.0256,-0.0136,0.0091,0.0246,0.0001
2017-01-20,2754488,1342388,2017,1,22954,11186,11768,0.0098,0.0538,-0.0288,3,22066.0,9674.0,12392.0,23031.0,10196.0,12834.0,22513.0,9844.0,12669.0,-0.0091,0.0227,-0.0261,0.021,0.0559,-0.0008,0.0081,0.0247,-0.0017
2017-01-13,2727928,1273878,2017,1,22732,10615,12117,0.0648,0.1942,-0.0275,2,22335.0,9611.0,12724.0,22650.0,9789.0,12861.0,22393.0,9690.0,12703.0,-0.0152,0.0067,-0.0236,0.0049,0.0259,-0.0059,0.0083,0.0198,0.0028
2017-01-06,2561833,1066734,2017,1,21348,8889,12459,0.0057,0.1106,-0.0578,1,22750.0,9718.0,13032.0,22635.0,9679.0,12956.0,22271.0,9587.0,12684.0,-0.0262,-0.0355,-0.0125,0.0012,0.0042,0.0034,0.0003,0.0038,0.0005
2016-12-30,2547443,960587,2016,12,21228,8004,13224,-0.1167,-0.268,0.0097,52,23388.0,10189.0,13199.0,22696.0,9761.0,12935.0,22320.0,9627.0,12694.0,-0.0252,-0.0472,-0.0056,-0.0021,-0.0115,0.0076,0.0022,-0.0052,0.0096
2016-12-23,2883934,1312303,2016,12,24032,10935,13097,-0.0148,-0.01,-0.0188,51,23996.0,10719.0,13277.0,22829.0,9971.0,12858.0,22328.0,9739.0,12589.0,0.0512,0.0892,0.0244,0.0154,0.0243,0.0098,0.0138,0.019,0.0107
2016-12-16,2927347,1325573,2016,12,24394,11046,13348,0.0208,0.0255,0.0168,50,22964.0,9967.0,12998.0,22547.0,9793.0,12754.0,22067.0,9594.0,12473.0,0.025,0.0452,0.0118,0.0196,0.0301,0.0127,0.0134,0.0204,0.0089
2016-12-09,2867838,1292613,2016,12,23898,10771,13127,0.0101,0.0638,-0.0301,49,22519.0,9640.0,12879.0,22172.0,9560.0,12612.0,21812.0,9434.0,12378.0,0.0286,0.0439,0.0193,0.0185,0.0257,0.0142,0.0163,0.026,0.01
2016-12-02,2839267,1215025,2016,12,23660,10125,13535,0.1886,0.2776,0.1297,48,22004.0,9333.0,12671.0,21827.0,9372.0,12455.0,21504.0,9234.0,12270.0,0.021,0.0242,0.0207,0.0124,0.0159,0.0109,0.0122,0.014,0.012
2016-11-25,2388724,951118,2016,11,19906,7925,11981,-0.1196,-0.1862,-0.0693,47,21662.0,9223.0,12438.0,21619.0,9283.0,12336.0,21283.0,9147.0,12136.0,-0.0203,-0.0406,-0.0049,-0.0073,-0.0196,0.0022,-0.001,-0.0078,0.0045
2016-11-18,2713427,1168614,2016,11,22611,9738,12873,0.0354,0.0204,0.047,46,22130.0,9620.0,12511.0,21797.0,9476.0,12321.0,21326.0,9233.0,12092.0,0.0142,0.015,0.0136,0.0118,0.0096,0.0138,0.0094,0.0086,0.0104
2016-11-11,2620666,1145170,2016,11,21838,9543,12295,-0.0203,-0.0148,-0.0246,45,21825.0,9480.0,12345.0,21550.0,9389.0,12161.0,21135.0,9162.0,11974.0,0.0083,0.0074,0.0091,0.0048,0.008,0.0027,0.0059,0.0056,0.0065
2016-11-04,2675034,1162413,2016,11,22291,9686,12605,0.0234,0.0184,0.0273,44,21650.0,9412.0,12238.0,21455.0,9318.0,12137.0,21021.0,9118.0,11903.0,0.0037,0.0075,0.001,0.0147,0.0221,0.0097,0.006,0.0061,0.0063
2016-10-28,2613736,1141401,2016,10,21781,9511,12270,0.0183,0.0361,0.0049,43,21576.0,9343.0,12233.0,21156.0,9128.0,12028.0,20901.0,9069.0,11832.0,0.0056,0.0013,0.0094,0.0064,0.0083,0.0057,0.0093,0.0094,0.0098
2016-10-21,2566828,1101705,2016,10,21390,9180,12210,0.0118,-0.0099,0.0288,42,21464.0,9333.0,12131.0,21032.0,9064.0,11968.0,20721.0,8994.0,11727.0,0.0094,0.0041,0.0139,0.0062,0.0032,0.0092,0.0054,0.0031,0.0076
2016-10-14,2536827,1112679,2016,10,21140,9272,11868,-0.0388,-0.0147,-0.0568,41,21276.0,9298.0,11978.0,20915.0,9047.0,11868.0,20622.0,8975.0,11647.0,0.0013,0.0086,-0.0038,0.0067,0.0077,0.0065,0.0076,0.0098,0.0064
